geoid,theme,amount
41005022206,Prop_OneRace_Black,0.023333333
29510108100,Prop_OneRace_Black,0.96471071
29510102300,Prop_OneRace_Black,0.062578223
29510102400,Prop_OneRace_Black,0.159895833
29189210200,Prop_OneRace_Black,0.901156285
29189210300,Prop_OneRace_Black,0.818599717
29510127700,Prop_OneRace_Black,0.963105727
29510127800,Prop_OneRace_Black,0.676142402
29510103100,Prop_OneRace_Black,0.112504124
29510103400,Prop_OneRace_Black,0.044776119
29510102500,Prop_OneRace_Black,0.115662651
29189216300,Prop_OneRace_Black,0.08930277
29189212202,Prop_OneRace_Black,0.973120956
29189212004,Prop_OneRace_Black,0.948471616
29189219602,Prop_OneRace_Black,0.038687973
29189220101,Prop_OneRace_Black,0.031325301
29189210101,Prop_OneRace_Black,0.644259819
29189219601,Prop_OneRace_Black,0.054759468
29189220102,Prop_OneRace_Black,0.034011976
29189210102,Prop_OneRace_Black,0.807825393
29189219802,Prop_OneRace_Black,0.07053701
29189216102,Prop_OneRace_Black,0.301430686
29510103700,Prop_OneRace_Black,0.055025997
29510103800,Prop_OneRace_Black,0.051260023
29510104500,Prop_OneRace_Black,0.103982301
29510106100,Prop_OneRace_Black,0.971240264
29189213800,Prop_OneRace_Black,0.967862646
29510105500,Prop_OneRace_Black,0.93624023
29189213900,Prop_OneRace_Black,0.975539568
29510105200,Prop_OneRace_Black,0.455960672
29510105300,Prop_OneRace_Black,0.847115385
29510105400,Prop_OneRace_Black,0.915537018
29510104200,Prop_OneRace_Black,0.0512
29510103600,Prop_OneRace_Black,0.057624113
29510105198,Prop_OneRace_Black,0.108809721
29510106500,Prop_OneRace_Black,0.924593968
29510106300,Prop_OneRace_Black,0.978873239
29510107200,Prop_OneRace_Black,0.973262032
29510106700,Prop_OneRace_Black,0.972643098
29510107400,Prop_OneRace_Black,0.98401421
29510107500,Prop_OneRace_Black,0.960606061
29510107600,Prop_OneRace_Black,0.984341253
29510111100,Prop_OneRace_Black,0.950417827
29510111200,Prop_OneRace_Black,0.848331648
29510111300,Prop_OneRace_Black,0.977040816
29510112200,Prop_OneRace_Black,0.848758465
29510115400,Prop_OneRace_Black,0.281350482
29510115500,Prop_OneRace_Black,0.622227252
29510115600,Prop_OneRace_Black,0.54
29510119200,Prop_OneRace_Black,0.496636771
29510119300,Prop_OneRace_Black,0.25734494
29510120200,Prop_OneRace_Black,0.94486692
29510114200,Prop_OneRace_Black,0.104312214
29510114300,Prop_OneRace_Black,0.063478806
29510115100,Prop_OneRace_Black,0.261456372
29510110400,Prop_OneRace_Black,0.968667021
29510110500,Prop_OneRace_Black,0.96122449
29510110100,Prop_OneRace_Black,0.976036866
29510110200,Prop_OneRace_Black,0.975268817
29510112300,Prop_OneRace_Black,0.942105263
29510116100,Prop_OneRace_Black,0.292445483
29510116200,Prop_OneRace_Black,0.163733333
29510116400,Prop_OneRace_Black,0.684407596
29510107300,Prop_OneRace_Black,0.983507853
29510118600,Prop_OneRace_Black,0.230322112
29510113500,Prop_OneRace_Black,0.016260163
29510117100,Prop_OneRace_Black,0.168683274
29510115700,Prop_OneRace_Black,0.63185654
29510121200,Prop_OneRace_Black,0.963157895
29510115200,Prop_OneRace_Black,0.420278005
29510108200,Prop_OneRace_Black,0.960784314
29510108300,Prop_OneRace_Black,0.965399887
29510112400,Prop_OneRace_Black,0.135041893
29510115300,Prop_OneRace_Black,0.408178079
29510117200,Prop_OneRace_Black,0.271207178
29510109700,Prop_OneRace_Black,0.920249221
29510106200,Prop_OneRace_Black,0.993480033
29510109600,Prop_OneRace_Black,0.975609756
29510118100,Prop_OneRace_Black,0.493635078
29510117400,Prop_OneRace_Black,0.256909713
29510126700,Prop_OneRace_Black,0.827860697
29510119102,Prop_OneRace_Black,0.145606158
29510126800,Prop_OneRace_Black,0.085418752
29510126900,Prop_OneRace_Black,0.980769231
29510127000,Prop_OneRace_Black,0.815068493
29510127400,Prop_OneRace_Black,0.685823755
29510123100,Prop_OneRace_Black,0.584734364
29510126600,Prop_OneRace_Black,0.838599163
29510114102,Prop_OneRace_Black,0.033443121
29510116302,Prop_OneRace_Black,0.520486815
29510116301,Prop_OneRace_Black,0.158079625
29510119101,Prop_OneRace_Black,0.336065574
29510114101,Prop_OneRace_Black,0.195703432
29510127100,Prop_OneRace_Black,0.944785276
29510127200,Prop_OneRace_Black,0.18410596
29510127300,Prop_OneRace_Black,0.556788321
29510127500,Prop_OneRace_Black,0.741519966
29510127600,Prop_OneRace_Black,0.23851758
29189212101,Prop_OneRace_Black,0.933414044
29189216900,Prop_OneRace_Black,0.185537583
29510106400,Prop_OneRace_Black,0.972396487
29510125600,Prop_OneRace_Black,0.50724365
29510125700,Prop_OneRace_Black,0.954118497
29510123300,Prop_OneRace_Black,0.294929157
29510124100,Prop_OneRace_Black,0.733850129
29510124200,Prop_OneRace_Black,0.584688616
29510124300,Prop_OneRace_Black,0.251102941
29510123200,Prop_OneRace_Black,0.326710817
29510124600,Prop_OneRace_Black,0.640722724
29510125500,Prop_OneRace_Black,0.400467017
29189210400,Prop_OneRace_Black,0.939920556
29510101800,Prop_OneRace_Black,0.425759521
29510102100,Prop_OneRace_Black,0.109616146
29510102200,Prop_OneRace_Black,0.032199711
29510101100,Prop_OneRace_Black,0.0730187
29510101200,Prop_OneRace_Black,0.065217391
29510101300,Prop_OneRace_Black,0.140941434
29510101400,Prop_OneRace_Black,0.386695279
29510101500,Prop_OneRace_Black,0.39401394
29510112100,Prop_OneRace_Black,0.239979834
29510116500,Prop_OneRace_Black,0.376642772
29510110300,Prop_OneRace_Black,0.983739837
29189220200,Prop_OneRace_Black,0.085398321
29189219900,Prop_OneRace_Black,0.021427307
29189216800,Prop_OneRace_Black,0.070355191
29189217000,Prop_OneRace_Black,0.112133891
27053104002,Prop_OneRace_Black,0.088965153
27053980100,Prop_OneRace_Black,0.318987342
27053003801,Prop_OneRace_Black,0.119879744
27123043002,Prop_OneRace_Black,0.021668472
27053003802,Prop_OneRace_Black,0.051449953
27053126202,Prop_OneRace_Black,0.031188605
27053126102,Prop_OneRace_Black,0.159955435
27053126101,Prop_OneRace_Black,0.077254902
27053024904,Prop_OneRace_Black,0.122792262
27053104001,Prop_OneRace_Black,0.172343877
27053104902,Prop_OneRace_Black,0.153611758
27053104801,Prop_OneRace_Black,0.910422671
27053104901,Prop_OneRace_Black,0.057766367
27053126201,Prop_OneRace_Black,0.185483871
27053126300,Prop_OneRace_Black,0.627743635
27053104802,Prop_OneRace_Black,0.249578821
27053125900,Prop_OneRace_Black,0.454427083
27053126000,Prop_OneRace_Black,0.653986014
27053111100,Prop_OneRace_Black,0.044352044
27053111200,Prop_OneRace_Black,0.015640274
27053111300,Prop_OneRace_Black,0.034482759
27053111400,Prop_OneRace_Black,0.030097614
27053111500,Prop_OneRace_Black,0.084185681
27053111600,Prop_OneRace_Black,0.056518724
27053100200,Prop_OneRace_Black,0.355964467
27053100400,Prop_OneRace_Black,0.509648127
27053100500,Prop_OneRace_Black,0.126744186
27053100900,Prop_OneRace_Black,0.5509839
27053102100,Prop_OneRace_Black,0.633820998
27053102600,Prop_OneRace_Black,0.146524734
27053102800,Prop_OneRace_Black,0.60301707
27053103000,Prop_OneRace_Black,0.073295092
27053103100,Prop_OneRace_Black,0.13830955
27053103400,Prop_OneRace_Black,0.869679849
27053103600,Prop_OneRace_Black,0.040559441
27053103700,Prop_OneRace_Black,0.08998169
27053104100,Prop_OneRace_Black,0.466765689
27053104400,Prop_OneRace_Black,0.264273356
27053105100,Prop_OneRace_Black,0.035813768
27053105400,Prop_OneRace_Black,0.231237323
27053105500,Prop_OneRace_Black,0.042730141
27053105700,Prop_OneRace_Black,0.319413093
27053106200,Prop_OneRace_Black,0.592135476
27053106500,Prop_OneRace_Black,0.023772495
27053106600,Prop_OneRace_Black,0.027252747
27053106900,Prop_OneRace_Black,0.203204047
27053107000,Prop_OneRace_Black,0.307941653
27053107400,Prop_OneRace_Black,0.238651994
27053107500,Prop_OneRace_Black,0.073156342
27053107600,Prop_OneRace_Black,0.04745551
27053108700,Prop_OneRace_Black,0.254153846
27053108800,Prop_OneRace_Black,0.208950086
27053108900,Prop_OneRace_Black,0.045431852
27053109000,Prop_OneRace_Black,0.034503632
27053109100,Prop_OneRace_Black,0.030954995
27053108000,Prop_OneRace_Black,0.042950514
27053109300,Prop_OneRace_Black,0.115063409
27053109700,Prop_OneRace_Black,0.149908592
27053109800,Prop_OneRace_Black,0.03170175
27053109900,Prop_OneRace_Black,0.062143672
27053110100,Prop_OneRace_Black,0.079540621
27053110200,Prop_OneRace_Black,0.069030436
27053101200,Prop_OneRace_Black,0.053179191
27053110400,Prop_OneRace_Black,0.213568709
27053110500,Prop_OneRace_Black,0.059749096
27053110800,Prop_OneRace_Black,0.062221055
27053023802,Prop_OneRace_Black,0.033537685
27053024700,Prop_OneRace_Black,0.096189419
27053110900,Prop_OneRace_Black,0.242309022
27053023100,Prop_OneRace_Black,0.006235828
27053103900,Prop_OneRace_Black,0.044353811
27053106700,Prop_OneRace_Black,0.070800451
27053009500,Prop_OneRace_Black,0.287750792
27053002400,Prop_OneRace_Black,0.170593014
27053106400,Prop_OneRace_Black,0.466745144
27053010700,Prop_OneRace_Black,0.010540184
27053022000,Prop_OneRace_Black,0.042202779
27053101300,Prop_OneRace_Black,0.604713805
27053101900,Prop_OneRace_Black,0.126004228
27053109400,Prop_OneRace_Black,0.479750779
27053000101,Prop_OneRace_Black,0.352342899
27053000102,Prop_OneRace_Black,0.387822791
27053000300,Prop_OneRace_Black,0.189488738
27053000601,Prop_OneRace_Black,0.08046266
27053000603,Prop_OneRace_Black,0.039321511
27053001100,Prop_OneRace_Black,0.120775623
27053001700,Prop_OneRace_Black,0.339512195
27053002200,Prop_OneRace_Black,0.622238586
27053003200,Prop_OneRace_Black,0.566257272
27053003300,Prop_OneRace_Black,0.730856366
27053005901,Prop_OneRace_Black,0.501830161
27053005902,Prop_OneRace_Black,0.674303842
27053006800,Prop_OneRace_Black,0.239291833
27053007700,Prop_OneRace_Black,0.24408646
27053008200,Prop_OneRace_Black,0.403381643
27053008300,Prop_OneRace_Black,0.386382979
27053008400,Prop_OneRace_Black,0.43930992
27053008500,Prop_OneRace_Black,0.229632756
27053009600,Prop_OneRace_Black,0.164590411
27053010600,Prop_OneRace_Black,0.009965504
27053011000,Prop_OneRace_Black,0.079634465
27053011703,Prop_OneRace_Black,0.021141111
27053011704,Prop_OneRace_Black,0.057055005
27053011800,Prop_OneRace_Black,0.035570311
27053011998,Prop_OneRace_Black,0.077327722
27053012001,Prop_OneRace_Black,0.054583996
27053012003,Prop_OneRace_Black,0.251671442
27053012101,Prop_OneRace_Black,0.259144998
27053020101,Prop_OneRace_Black,0.028323141
27053020102,Prop_OneRace_Black,0.043099274
27053020400,Prop_OneRace_Black,0.336059827
27003051206,Prop_OneRace_Black,0.17447657
27003051400,Prop_OneRace_Black,0.34665807
27053110000,Prop_OneRace_Black,0.458531935
27053105600,Prop_OneRace_Black,0.213493749
27053002700,Prop_OneRace_Black,0.627391304
27053102500,Prop_OneRace_Black,0.14261532
27053108600,Prop_OneRace_Black,0.202050663
27053100700,Prop_OneRace_Black,0.334120425
27053008100,Prop_OneRace_Black,0.047175866
27053012102,Prop_OneRace_Black,0.092740243
27053100800,Prop_OneRace_Black,0.523627825
27053109200,Prop_OneRace_Black,0.089547379
27053007801,Prop_OneRace_Black,0.512345679
27053106000,Prop_OneRace_Black,0.646735143
27053101600,Prop_OneRace_Black,0.619428571
27053101800,Prop_OneRace_Black,0.267785026
27053102000,Prop_OneRace_Black,0.542739444
27123031900,Prop_OneRace_Black,0.293995141
27123041301,Prop_OneRace_Black,0.140629512
27123033200,Prop_OneRace_Black,0.215393134
27053125800,Prop_OneRace_Black,0.566349206
27053125700,Prop_OneRace_Black,0.52018082
27053125600,Prop_OneRace_Black,0.081564011
27123037601,Prop_OneRace_Black,0.095212766
27123042002,Prop_OneRace_Black,0.108187135
27123030100,Prop_OneRace_Black,0.048367594
27053021200,Prop_OneRace_Black,0.10215323
27053021700,Prop_OneRace_Black,0.053704097
27053021800,Prop_OneRace_Black,0.031627907
27053105204,Prop_OneRace_Black,0.229462875
27053105201,Prop_OneRace_Black,0.103028065
27053022801,Prop_OneRace_Black,0.0028463
27053022802,Prop_OneRace_Black,0.081364044
27053022901,Prop_OneRace_Black,0.061881188
42003270800,Prop_OneRace_Black,0.205737705
42003428100,Prop_OneRace_Black,0.009856631
42003429700,Prop_OneRace_Black,0.040618102
42003281400,Prop_OneRace_Black,0.415465269
42003281500,Prop_OneRace_Black,0.225446429
42003290200,Prop_OneRace_Black,0.189102564
42003300100,Prop_OneRace_Black,0.580202548
42003320600,Prop_OneRace_Black,0.078871893
42003261500,Prop_OneRace_Black,0.644176136
42003262000,Prop_OneRace_Black,0.286230248
42003270300,Prop_OneRace_Black,0.390216155
42003564100,Prop_OneRace_Black,0.003460208
42003463900,Prop_OneRace_Black,0.3585209
42003476200,Prop_OneRace_Black,0.023938717
42003479000,Prop_OneRace_Black,0.013771186
42003478100,Prop_OneRace_Black,0.07063746
42003464300,Prop_OneRace_Black,0.097041044
42003472100,Prop_OneRace_Black,0.046448087
42003464400,Prop_OneRace_Black,0.524086095
42003465600,Prop_OneRace_Black,0.130246646
42003472200,Prop_OneRace_Black,0.033881897
42003472300,Prop_OneRace_Black,0.034302326
42003473100,Prop_OneRace_Black,0.014993481
42003481000,Prop_OneRace_Black,0.419268211
42003484500,Prop_OneRace_Black,0.041268055
42003562500,Prop_OneRace_Black,0.592648731
42003160800,Prop_OneRace_Black,0.120242215
42003160900,Prop_OneRace_Black,0.074719801
42003482500,Prop_OneRace_Black,0.142857143
42003190300,Prop_OneRace_Black,0.023001095
42003562000,Prop_OneRace_Black,0.09731753
42003470502,Prop_OneRace_Black,0.036102348
42003563100,Prop_OneRace_Black,0.086527294
42003562400,Prop_OneRace_Black,0.583569405
42003562600,Prop_OneRace_Black,0.350893266
42003562800,Prop_OneRace_Black,0.107988166
42003563000,Prop_OneRace_Black,0.395904437
42003515401,Prop_OneRace_Black,0.134215501
42003561900,Prop_OneRace_Black,0.947658402
42003431100,Prop_OneRace_Black,0.158266129
42003140500,Prop_OneRace_Black,0.348863006
42003170200,Prop_OneRace_Black,0.038577291
42003428200,Prop_OneRace_Black,0.018081366
42003050100,Prop_OneRace_Black,0.94665086
42003070600,Prop_OneRace_Black,0.029101856
42003080700,Prop_OneRace_Black,0.116184971
42003090100,Prop_OneRace_Black,0.038179916
42003111500,Prop_OneRace_Black,0.49557792
42003101400,Prop_OneRace_Black,0.104581673
42003140300,Prop_OneRace_Black,0.023507578
42003140400,Prop_OneRace_Black,0.015137181
42003320700,Prop_OneRace_Black,0.031607263
42003040600,Prop_OneRace_Black,0.049525817
42003427000,Prop_OneRace_Black,0.038722168
42003429100,Prop_OneRace_Black,0.054098361
42003261400,Prop_OneRace_Black,0.711325301
42003020100,Prop_OneRace_Black,0.133688601
42003140800,Prop_OneRace_Black,0.022087887
42003040900,Prop_OneRace_Black,0.187957418
42003180300,Prop_OneRace_Black,0.37602311
42003290100,Prop_OneRace_Black,0.181865828
42003141300,Prop_OneRace_Black,0.039224138
42003561400,Prop_OneRace_Black,0.763136836
42003250900,Prop_OneRace_Black,0.55047619
42003020300,Prop_OneRace_Black,0.030035336
42003320400,Prop_OneRace_Black,0.087658593
42003480300,Prop_OneRace_Black,0.029192902
42003110600,Prop_OneRace_Black,0.163274536
42003477200,Prop_OneRace_Black,0.006484484
42003488500,Prop_OneRace_Black,0.053083528
42003460002,Prop_OneRace_Black,0.055078882
42003270100,Prop_OneRace_Black,0.252328535
42003191900,Prop_OneRace_Black,0.0775
42003191800,Prop_OneRace_Black,0.051698979
42003192000,Prop_OneRace_Black,0.104981612
42003151600,Prop_OneRace_Black,0.033601514
42003151700,Prop_OneRace_Black,0.052737882
42003030500,Prop_OneRace_Black,0.638447972
42003040200,Prop_OneRace_Black,0.255184088
42003101800,Prop_OneRace_Black,0.151581722
42003110200,Prop_OneRace_Black,0.182833627
42003180700,Prop_OneRace_Black,0.187301587
42003202200,Prop_OneRace_Black,0.377650177
42003050600,Prop_OneRace_Black,0.698393078
42003050900,Prop_OneRace_Black,0.953647416
42003191100,Prop_OneRace_Black,0.029857398
42003478200,Prop_OneRace_Black,0.051779326
42003465800,Prop_OneRace_Black,0.065263158
42003191500,Prop_OneRace_Black,0.135194308
42003191600,Prop_OneRace_Black,0.166180758
42003202300,Prop_OneRace_Black,0.050438014
42003051000,Prop_OneRace_Black,0.646759848
42003051100,Prop_OneRace_Black,0.91507799
42003141100,Prop_OneRace_Black,0.047808765
42003562300,Prop_OneRace_Black,0.564814815
42003191400,Prop_OneRace_Black,0.101235552
42003310200,Prop_OneRace_Black,0.056437986
42003488300,Prop_OneRace_Black,0.033105623
42003431500,Prop_OneRace_Black,0.124180752
42003480400,Prop_OneRace_Black,0.030888842
42003080200,Prop_OneRace_Black,0.036168788
42003080400,Prop_OneRace_Black,0.05744823
42003080900,Prop_OneRace_Black,0.104942038
42003130200,Prop_OneRace_Black,0.942105263
42003130600,Prop_OneRace_Black,0.965467103
42003170600,Prop_OneRace_Black,0.098136646
42003260200,Prop_OneRace_Black,0.347643979
42003473300,Prop_OneRace_Black,0.01027984
42003290400,Prop_OneRace_Black,0.159956474
42003459201,Prop_OneRace_Black,0.041217594
42003523100,Prop_OneRace_Black,0.882054176
42003141400,Prop_OneRace_Black,0.046369376
42003469000,Prop_OneRace_Black,0.030799052
42003040400,Prop_OneRace_Black,0.049951503
42003191700,Prop_OneRace_Black,0.070901508
42003260700,Prop_OneRace_Black,0.393539881
42003080600,Prop_OneRace_Black,0.053376906
42003040500,Prop_OneRace_Black,0.054964029
42003060500,Prop_OneRace_Black,0.074311927
42003070300,Prop_OneRace_Black,0.050024522
42003070500,Prop_OneRace_Black,0.046236559
42003070800,Prop_OneRace_Black,0.037379576
42003090200,Prop_OneRace_Black,0.052863436
42003090300,Prop_OneRace_Black,0.069637883
42003100500,Prop_OneRace_Black,0.603955104
42003101100,Prop_OneRace_Black,0.069089278
42003140100,Prop_OneRace_Black,0.04305835
42003140200,Prop_OneRace_Black,0.025882353
42003060300,Prop_OneRace_Black,0.075356415
42003070900,Prop_OneRace_Black,0.059268873
42003111300,Prop_OneRace_Black,0.409013605
42003111400,Prop_OneRace_Black,0.570119157
42003120300,Prop_OneRace_Black,0.959138187
42003980500,Prop_OneRace_Black,0
42003562700,Prop_OneRace_Black,0.237183099
42003470501,Prop_OneRace_Black,0.022291467
42003560400,Prop_OneRace_Black,0.478200692
42003560500,Prop_OneRace_Black,0.086739781
42003565300,Prop_OneRace_Black,0.12864494
42003101900,Prop_OneRace_Black,0.70304905
42003120900,Prop_OneRace_Black,0.817301038
42003130700,Prop_OneRace_Black,0.95684803
42003141200,Prop_OneRace_Black,0.049491339
42003130800,Prop_OneRace_Black,0.949385052
42003564800,Prop_OneRace_Black,0.906508876
42003010302,Prop_OneRace_Black,0.175895765
42003563201,Prop_OneRace_Black,0.033088235
42003241300,Prop_OneRace_Black,0.136466044
42003563202,Prop_OneRace_Black,0.251435132
42003565200,Prop_OneRace_Black,0.666147254
42003565100,Prop_OneRace_Black,0.328961749
42003261300,Prop_OneRace_Black,0.665386093
42003271600,Prop_OneRace_Black,0.515569997
42003562901,Prop_OneRace_Black,0.317799847
42003161000,Prop_OneRace_Black,0.342039801
24510280301,Household_Median_Income,50382
24510240300,Household_Median_Income,126339
24510250101,Household_Median_Income,61346
24510250102,Household_Median_Income,53191
24510250103,Household_Median_Income,35075
24510250203,Household_Median_Income,37188
24510240400,Household_Median_Income,126154
24510250204,Household_Median_Income,17143
24510060300,Household_Median_Income,86042
24510260800,Household_Median_Income,43995
24510080800,Household_Median_Income,55388
24510260900,Household_Median_Income,112731
24510230200,Household_Median_Income,108611
24510270501,Household_Median_Income,77975
24510160200,Household_Median_Income,26207
24510100100,Household_Median_Income,30262
24510130300,Household_Median_Income,45906
24510060100,Household_Median_Income,59312
24510130805,Household_Median_Income,64231
24510160100,Household_Median_Income,15788
24510130200,Household_Median_Income,60948
24510130400,Household_Median_Income,33295
24510130600,Household_Median_Income,105352
24510130700,Household_Median_Income,78264
24510130803,Household_Median_Income,66442
24510130804,Household_Median_Income,56188
24510080301,Household_Median_Income,40882
24510250205,Household_Median_Income,40873
24510150100,Household_Median_Income,28558
24510120400,Household_Median_Income,49688
24510270701,Household_Median_Income,40071
24510080700,Household_Median_Income,43714
24510010200,Household_Median_Income,126250
24510271801,Household_Median_Income,25204
24510150900,Household_Median_Income,53147
24510261000,Household_Median_Income,58654
24510260700,Household_Median_Income,99028
24510160300,Household_Median_Income,18839
24510060200,Household_Median_Income,72054
24510200702,Household_Median_Income,47143
24510260604,Household_Median_Income,22204
24510020300,Household_Median_Income,93872
24510280402,Household_Median_Income,42375
24510010100,Household_Median_Income,132772
24510010300,Household_Median_Income,139670
24510010400,Household_Median_Income,120139
24510010500,Household_Median_Income,100691
24510020100,Household_Median_Income,100592
24510020200,Household_Median_Income,73661
24510030100,Household_Median_Income,26176
24510160500,Household_Median_Income,37212
24510130806,Household_Median_Income,99792
24510140200,Household_Median_Income,35272
24510140300,Household_Median_Income,51750
24510150200,Household_Median_Income,40316
24510150300,Household_Median_Income,35000
24510150400,Household_Median_Income,36761
24510150500,Household_Median_Income,43004
24510150600,Household_Median_Income,26094
24510150701,Household_Median_Income,54940
24510150702,Household_Median_Income,41313
24510160600,Household_Median_Income,40972
24510271802,Household_Median_Income,37366
24510271900,Household_Median_Income,57154
24510151000,Household_Median_Income,44077
24510151100,Household_Median_Income,56985
24510150800,Household_Median_Income,45074
24510250206,Household_Median_Income,69896
24510250207,Household_Median_Income,42171
24510250301,Household_Median_Income,24233
24510250303,Household_Median_Income,47643
24510250401,Household_Median_Income,39205
24510250402,Household_Median_Income,31924
24510272003,Household_Median_Income,65914
24510280101,Household_Median_Income,53191
24510280102,Household_Median_Income,41994
24510280200,Household_Median_Income,52739
24510280302,Household_Median_Income,59962
24510030200,Household_Median_Income,116875
24510040100,Household_Median_Income,64026
24510040200,Household_Median_Income,50125
24510060400,Household_Median_Income,52500
24510070100,Household_Median_Income,49670
24510070200,Household_Median_Income,31910
24510070300,Household_Median_Income,39063
24510070400,Household_Median_Income,20076
24510250500,Household_Median_Income,35297
24510260101,Household_Median_Income,70223
24510260102,Household_Median_Income,62321
24510260201,Household_Median_Income,46509
24510280401,Household_Median_Income,51143
24510280403,Household_Median_Income,43516
24510280404,Household_Median_Income,37561
24510080101,Household_Median_Income,64974
24510080102,Household_Median_Income,23388
24510080200,Household_Median_Income,45172
24510080302,Household_Median_Income,43679
24510080400,Household_Median_Income,39821
24510080500,Household_Median_Income,29469
24510080600,Household_Median_Income,34318
24510090100,Household_Median_Income,51250
24510120202,Household_Median_Income,33777
24510272005,Household_Median_Income,82386
24510120201,Household_Median_Income,83750
24510272004,Household_Median_Income,66250
24510272006,Household_Median_Income,33660
24510280500,Household_Median_Income,16403
24510260202,Household_Median_Income,39918
24510260203,Household_Median_Income,54093
24510260301,Household_Median_Income,42347
24510260302,Household_Median_Income,45615
24510260401,Household_Median_Income,40760
24510260403,Household_Median_Income,38295
24510260501,Household_Median_Income,67833
24510090200,Household_Median_Income,84727
24510090300,Household_Median_Income,52188
24510090400,Household_Median_Income,38100
24510090500,Household_Median_Income,48704
24510090600,Household_Median_Income,54280
24510090700,Household_Median_Income,34718
24510260402,Household_Median_Income,46210
24510260404,Household_Median_Income,48413
24510090800,Household_Median_Income,29806
24510100200,Household_Median_Income,19480
24510120100,Household_Median_Income,86507
24510110100,Household_Median_Income,55865
24510110200,Household_Median_Income,65708
24510120300,Household_Median_Income,63011
24510120500,Household_Median_Income,59470
24510120600,Household_Median_Income,40694
24510280600,Household_Median_Income,14081
24510260605,Household_Median_Income,46887
24510261100,Household_Median_Income,127414
24510270101,Household_Median_Income,85099
24510270102,Household_Median_Income,60090
24510270200,Household_Median_Income,95015
24510270301,Household_Median_Income,81125
24510270302,Household_Median_Income,67153
24510270600,Household_Median_Income,73908
24510270401,Household_Median_Income,79309
24510270402,Household_Median_Income,76125
24510270502,Household_Median_Income,82306
24510151200,Household_Median_Income,24218
24510151300,Household_Median_Income,37314
24510160400,Household_Median_Income,28633
24510160700,Household_Median_Income,39209
24510160801,Household_Median_Income,54250
24510160802,Household_Median_Income,46144
24510270702,Household_Median_Income,60975
24510270801,Household_Median_Income,58944
24510270703,Household_Median_Income,93587
24510270802,Household_Median_Income,54509
24510271400,Household_Median_Income,149063
24510271501,Household_Median_Income,112727
24510120700,Household_Median_Income,63678
24510130100,Household_Median_Income,27899
24510170100,Household_Median_Income,36095
24510170200,Household_Median_Income,13456
24510170300,Household_Median_Income,20663
24510190200,Household_Median_Income,57604
24510190300,Household_Median_Income,18013
24510200100,Household_Median_Income,40441
24510200200,Household_Median_Income,28628
24510200300,Household_Median_Income,33200
24510200400,Household_Median_Income,35938
24510270803,Household_Median_Income,48371
24510270805,Household_Median_Income,62254
24510270901,Household_Median_Income,50509
24510270902,Household_Median_Income,75921
24510270804,Household_Median_Income,72625
24510271503,Household_Median_Income,64537
24510180300,Household_Median_Income,56957
24510190100,Household_Median_Income,26875
24510200500,Household_Median_Income,32153
24510200600,Household_Median_Income,41071
24510200701,Household_Median_Income,36949
24510200800,Household_Median_Income,65313
24510270903,Household_Median_Income,58105
24510271001,Household_Median_Income,38977
24510271002,Household_Median_Income,45000
24510271101,Household_Median_Income,64514
24510271102,Household_Median_Income,211667
24510271200,Household_Median_Income,202292
24510271300,Household_Median_Income,156181
24510210100,Household_Median_Income,81774
24510220100,Household_Median_Income,81250
24510230300,Household_Median_Income,90875
24510240100,Household_Median_Income,157571
24510210200,Household_Median_Income,43689
24510240200,Household_Median_Income,139565
24510271600,Household_Median_Income,38906
24510271700,Household_Median_Income,40903
24510230100,Household_Median_Income,105424
24510140100,Household_Median_Income,58757
24510272007,Household_Median_Income,52606
12095016911,Household_Median_Income,50938
12095012405,Household_Median_Income,39702
12095018800,Household_Median_Income,67471
12095016908,Household_Median_Income,64487
12095012404,Household_Median_Income,47491
12095016910,Household_Median_Income,67569
12095018204,Household_Median_Income,61426
12095014706,Household_Median_Income,64707
12095014705,Household_Median_Income,60156
12095019000,Household_Median_Income,62168
12095013513,Household_Median_Income,41071
12095018201,Household_Median_Income,108952
12095013702,Household_Median_Income,51216
12095018300,Household_Median_Income,44135
12095013201,Household_Median_Income,60909
12095013606,Household_Median_Income,47500
12095013701,Household_Median_Income,49678
12095013406,Household_Median_Income,52598
12095013510,Household_Median_Income,44363
12095013512,Household_Median_Income,43045
12095014608,Household_Median_Income,36468
12095014609,Household_Median_Income,40369
12095013405,Household_Median_Income,37188
12095013607,Household_Median_Income,73504
12095010202,Household_Median_Income,105216
12095018901,Household_Median_Income,37347
12095018202,Household_Median_Income,113681
12095018902,Household_Median_Income,71071
12095010201,Household_Median_Income,91736
12095018203,Household_Median_Income,58052
12095016909,Household_Median_Income,51821
12095013507,Household_Median_Income,41604
12095011000,Household_Median_Income,66864
12095014601,Household_Median_Income,37292
12095012403,Household_Median_Income,47530
12095016200,Household_Median_Income,78942
12095014807,Household_Median_Income,77068
12095017001,Household_Median_Income,59392
12095011600,Household_Median_Income,41753
12095011701,Household_Median_Income,47583
12095014811,Household_Median_Income,100651
12095012500,Household_Median_Income,44542
12095012800,Household_Median_Income,130833
12095011702,Household_Median_Income,32333
12095011300,Household_Median_Income,117955
12095014812,Household_Median_Income,43250
12095013802,Household_Median_Income,84868
12095013803,Household_Median_Income,77578
12095012900,Household_Median_Income,94450
12095013300,Household_Median_Income,50945
12095010400,Household_Median_Income,20469
12095010500,Household_Median_Income,14045
